timestamp,session_id,application_id,device_eui,event_type,fcnt,fport,raw_data_hex,raw_data_ascii,decoded_payload,gateway_id,rssi_dbm,snr_db,spreading_factor,bandwidth,frequency,gateway_lat,gateway_lon,gateway_alt,device_lat,device_lon,device_alt,battery_level,margin_db,acknowledged,gps_source,gps_format
2025-07-16 07:02:35,c6c6df3c,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,50,8,353439433939433534313334333342373431343436413132383333433530393935393744343435333331333342463431,549C99C5413433B741446A12833C5099597D44533133BF41,,aa555a0000000000,-72,10.0,SF7,125000,868500000,,,,,,,,,,,
