timestamp,session_id,application_id,device_eui,event_type,fcnt,fport,raw_data_hex,raw_data_ascii,decoded_payload,gateway_id,rssi_dbm,snr_db,spreading_factor,bandwidth,frequency,gateway_lat,gateway_lon,gateway_alt,device_lat,device_lon,device_alt,battery_level,margin_db,acknowledged,gps_source,gps_format
2025-07-07 21:31:28,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,183,8,7b2264223a5b32382e342c31332e365d2c227366223a31302c2274223a3334337d,"{""d"":[28.4,13.6],""sf"":10,""t"":343}","{""d"": [28.4, 13.6], ""sf"": 10, ""t"": 343}",aa555a0000000000,-81,6.2,SF10,125000,868100000,,,,28.4,13.6,,,,,payload_json,array_d
2025-07-07 21:36:28,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,199,8,7b2264223a5b32352e352c31372e365d2c227366223a382c2274223a3337337d,"{""d"":[25.5,17.6],""sf"":8,""t"":373}","{""d"": [25.5, 17.6], ""sf"": 8, ""t"": 373}",aa555a0000000000,-76,10.2,SF8,125000,868500000,,,,25.5,17.6,,,,,payload_json,array_d
2025-07-07 21:36:47,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,200,8,7b2264223a5b32362e302c31372e385d2c227366223a392c2274223a3337357d,"{""d"":[26.0,17.8],""sf"":9,""t"":375}","{""d"": [26.0, 17.8], ""sf"": 9, ""t"": 375}",aa555a0000000000,-71,10.0,SF9,125000,868500000,,,,26.0,17.8,,,,,payload_json,array_d
2025-07-07 21:37:05,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,201,8,7b2264223a5b32352e302c31362e385d2c227366223a31302c2274223a3337377d,"{""d"":[25.0,16.8],""sf"":10,""t"":377}","{""d"": [25.0, 16.8], ""sf"": 10, ""t"": 377}",aa555a0000000000,-75,10.5,SF10,125000,868100000,,,,25.0,16.8,,,,,payload_json,array_d
2025-07-07 21:37:24,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,202,8,7b2264223a5b32352e322c31372e355d2c227366223a31312c2274223a3337387d,"{""d"":[25.2,17.5],""sf"":11,""t"":378}","{""d"": [25.2, 17.5], ""sf"": 11, ""t"": 378}",aa555a0000000000,-75,7.5,SF11,125000,868300000,,,,25.2,17.5,,,,,payload_json,array_d
2025-07-07 21:37:44,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,203,8,7b2264223a5b32352e342c31372e355d2c227366223a31322c2274223a3338307d,"{""d"":[25.4,17.5],""sf"":12,""t"":380}","{""d"": [25.4, 17.5], ""sf"": 12, ""t"": 380}",aa555a0000000000,-74,6.8,SF12,125000,868100000,,,,25.4,17.5,,,,,payload_json,array_d
2025-07-07 21:42:24,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,218,8,7b2264223a5b32372e372c31392e325d2c227366223a392c2274223a3430387d,"{""d"":[27.7,19.2],""sf"":9,""t"":408}","{""d"": [27.7, 19.2], ""sf"": 9, ""t"": 408}",aa555a0000000000,-92,-8.0,SF9,125000,868500000,,,,27.7,19.2,,,,,payload_json,array_d
2025-07-07 21:42:43,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,219,8,7b2264223a5b32362e392c31382e365d2c227366223a31302c2274223a3431307d,"{""d"":[26.9,18.6],""sf"":10,""t"":410}","{""d"": [26.9, 18.6], ""sf"": 10, ""t"": 410}",aa555a0000000000,-92,-8.2,SF10,125000,868500000,,,,26.9,18.6,,,,,payload_json,array_d
2025-07-07 21:43:01,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,220,8,7b2264223a5b32362e382c31382e335d2c227366223a31312c2274223a3431327d,"{""d"":[26.8,18.3],""sf"":11,""t"":412}","{""d"": [26.8, 18.3], ""sf"": 11, ""t"": 412}",aa555a0000000000,-94,-11.5,SF11,125000,868100000,,,,26.8,18.3,,,,,payload_json,array_d
2025-07-07 21:43:22,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,221,8,7b2264223a5b32362e322c31382e305d2c227366223a31322c2274223a3431347d,"{""d"":[26.2,18.0],""sf"":12,""t"":414}","{""d"": [26.2, 18.0], ""sf"": 12, ""t"": 414}",aa555a0000000000,-94,-13.5,SF12,125000,868300000,,,,26.2,18.0,,,,,payload_json,array_d
2025-07-07 21:44:17,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,224,8,7b2264223a5b32352e392c31372e345d2c227366223a392c2274223a3432307d,"{""d"":[25.9,17.4],""sf"":9,""t"":420}","{""d"": [25.9, 17.4], ""sf"": 9, ""t"": 420}",aa555a0000000000,-94,-6.2,SF9,125000,868300000,,,,25.9,17.4,,,,,payload_json,array_d
2025-07-07 21:44:54,8d65ca84,25fd7890-9fa0-4b65-91c8-2d4159673db0,78563412efbeadde,up,226,8,7b2264223a5b32352e372c31362e355d2c227366223a31312c2274223a3432337d,"{""d"":[25.7,16.5],""sf"":11,""t"":423}","{""d"": [25.7, 16.5], ""sf"": 11, ""t"": 423}",aa555a0000000000,-93,-10.8,SF11,125000,868300000,,,,25.7,16.5,,,,,payload_json,array_d
